"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"1622",2024-11-02,0,"wk inc covid hosp",2024-11-02,"23","quantile",0.5,82
"1623",2024-11-02,0,"wk inc covid hosp",2024-11-02,"23","quantile",0.55,85.65
"1624",2024-11-02,0,"wk inc covid hosp",2024-11-02,"23","quantile",0.6,88.8
"1625",2024-11-02,0,"wk inc covid hosp",2024-11-02,"23","quantile",0.65,91.9
"1626",2024-11-02,0,"wk inc covid hosp",2024-11-02,"23","quantile",0.7,96.2
"1627",2024-11-02,0,"wk inc covid hosp",2024-11-02,"23","quantile",0.75,107.25
"1628",2024-11-02,0,"wk inc covid hosp",2024-11-02,"23","quantile",0.8,109
"1629",2024-11-02,0,"wk inc covid hosp",2024-11-02,"23","quantile",0.85,119.55
"1630",2024-11-02,0,"wk inc covid hosp",2024-11-02,"23","quantile",0.9,130
"1631",2024-11-02,0,"wk inc covid hosp",2024-11-02,"23","quantile",0.95,144.7
"1632",2024-11-02,0,"wk inc covid hosp",2024-11-02,"23","quantile",0.975,154.85
"1633",2024-11-02,0,"wk inc covid hosp",2024-11-02,"23","quantile",0.99,164.55
"1634",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.01,0
"1635",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.025,0
"1636",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.05,0
"1637",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.1,0
"1638",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.15,0
"1639",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.2,0
"1640",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.25,7.75
"1641",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.3,19
"1642",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.35,24.15
"1643",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.4,34.2
"1644",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.45,37
"1645",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.5,44
"1646",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.55,51
"1647",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.6,53.8
"1648",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.65,63.85
"1649",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.7,69
"1650",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.75,80.25
"1651",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.8,88.4
"1652",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.85,97.55
"1653",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.9,101
"1654",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.95,117.4
"1655",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.975,129.625
"1656",2024-11-02,0,"wk inc covid hosp",2024-11-02,"24","quantile",0.99,131.51
"1657",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.01,0
"1658",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.025,0
"1659",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.05,0
"1660",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.1,0
"1661",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.15,0
"1662",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.2,0
"1663",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.25,0
"1664",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.3,1.9
"1665",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.35,6.19999999999998
"1666",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.4,13
"1667",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.45,16.35
"1668",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.5,25
"1669",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.55,33.65
"1670",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.6,37
"1671",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.65,43.8
"1672",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.7,48.1
"1673",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.75,54.5
"1674",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.8,58.4
"1675",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.85,62.1
"1676",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.9,75
"1677",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.95,91.55
"1678",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.975,108.875
"1679",2024-11-02,0,"wk inc covid hosp",2024-11-02,"25","quantile",0.99,111.34
"1680",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.01,0
"1681",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.025,0
"1682",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.05,0
"1683",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.1,0
"1684",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.15,0
"1685",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.2,0
"1686",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.25,0
"1687",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.3,6.9
"1688",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.35,15.05
"1689",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.4,17.2
"1690",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.45,22
"1691",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.5,27
"1692",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.55,32
"1693",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.6,36.8
"1694",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.65,38.95
"1695",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.7,47.1
"1696",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.75,60
"1697",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.8,69.4
"1698",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.85,75
"1699",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.9,81.5
"1700",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.95,90.4
"1701",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.975,99.7
"1702",2024-11-02,0,"wk inc covid hosp",2024-11-02,"26","quantile",0.99,103.68
"1703",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.01,0
"1704",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.025,8.15
"1705",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.05,17.3
"1706",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.1,19.6
"1707",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.15,31.15
"1708",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.2,37.6
"1709",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.25,40.5
"1710",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.3,47.7
"1711",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.35,56.05
"1712",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.4,61.6
"1713",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.45,65
"1714",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.5,67
"1715",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.55,69
"1716",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.6,72.4
"1717",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.65,77.95
"1718",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.7,86.3
"1719",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.75,93.5
"1720",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.8,96.4
"1721",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.85,102.85
"1722",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.9,114.4
"1723",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.95,116.7
"1724",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.975,125.85
"1725",2024-11-02,0,"wk inc covid hosp",2024-11-02,"27","quantile",0.99,142.19
"1726",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.01,0
"1727",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.025,0
"1728",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.05,0
"1729",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.1,0
"1730",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.15,0
"1731",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.2,0
"1732",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.25,0
"1733",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.3,3.79999999999999
"1734",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.35,9.04999999999999
"1735",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.4,13.8
"1736",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.45,19.35
"1737",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.5,22
"1738",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.55,24.65
"1739",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.6,30.2
"1740",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.65,34.95
"1741",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.7,40.2
"1742",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.75,46.75
"1743",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.8,54.8
"1744",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.85,65.55
"1745",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.9,77.4
"1746",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.95,95.25
"1747",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.975,99.85
"1748",2024-11-02,0,"wk inc covid hosp",2024-11-02,"28","quantile",0.99,107.17
"1749",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.01,0
"1750",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.025,0
"1751",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.05,1.30000000000001
"1752",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.1,8.20000000000001
"1753",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.15,26.45
"1754",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.2,39.2
"1755",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.25,46.5
"1756",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.3,48
"1757",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.35,54.15
"1758",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.4,61
"1759",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.45,64
"1760",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.5,68
"1761",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.55,72
"1762",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.6,75
"1763",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.65,81.85
"1764",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.7,88
"1765",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.75,89.5
"1766",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.8,96.8000000000001
"1767",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.85,109.55
"1768",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.9,127.8
"1769",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.95,134.7
"1770",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.975,141.625
"1771",2024-11-02,0,"wk inc covid hosp",2024-11-02,"29","quantile",0.99,142.68
"1772",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.01,0
"1773",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.025,0
"1774",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.05,0
"1775",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.1,0
"1776",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.15,0
"1777",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.2,0
"1778",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.25,0
"1779",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.3,0
"1780",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.35,3
"1781",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.4,7.40000000000001
"1782",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.45,17.7
"1783",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.5,23
"1784",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.55,28.3
"1785",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.6,38.6
"1786",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.65,43
"1787",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.7,46.1
"1788",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.75,51.25
"1789",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.8,55
"1790",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.85,58.65
"1791",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.9,65
"1792",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.95,80.7
"1793",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.975,84.85
"1794",2024-11-02,0,"wk inc covid hosp",2024-11-02,"30","quantile",0.99,95
"1795",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.01,0
"1796",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.025,0
"1797",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.05,0
"1798",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.1,0
"1799",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.15,0
"1800",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.2,8.6
"1801",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.25,12.75
"1802",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.3,25
"1803",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.35,28.05
"1804",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.4,33.2
"1805",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.45,36
"1806",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.5,45
"1807",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.55,54
"1808",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.6,56.8
"1809",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.65,61.95
"1810",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.7,65
"1811",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.75,77.25
"1812",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.8,81.4
"1813",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.85,91.55
"1814",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.9,95.7
"1815",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.95,116.25
"1816",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.975,126
"1817",2024-11-02,0,"wk inc covid hosp",2024-11-02,"31","quantile",0.99,130.04
"1818",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.01,2.96000000000001
"1819",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.025,9.22499999999999
"1820",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.05,14.3
"1821",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.1,19.3
"1822",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.15,25
"1823",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.2,29.6
"1824",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.25,38.75
"1825",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.3,41.9
"1826",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.35,47.05
"1827",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.4,54.4
"1828",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.45,62.35
"1829",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.5,71
"1830",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.55,79.65
"1831",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.6,87.6
"1832",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.65,94.95
"1833",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.7,100.1
"1834",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.75,103.25
"1835",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.8,112.4
"1836",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.85,117
"1837",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.9,122.7
"1838",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.95,127.7
"1839",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.975,132.775
"1840",2024-11-02,0,"wk inc covid hosp",2024-11-02,"32","quantile",0.99,139.04
"1841",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.01,0
"1842",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.025,0
"1843",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.05,0
"1844",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.1,0
"1845",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.15,0
"1846",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.2,0
"1847",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.25,0
"1848",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.3,0
"1849",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.35,0
"1850",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.4,0
"1851",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.45,0.700000000000013
"1852",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.5,11
"1853",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.55,21.3
"1854",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.6,26
"1855",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.65,31.9
"1856",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.7,35.1
"1857",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.75,37.25
"1858",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.8,40.4
"1859",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.85,45.55
"1860",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.9,60.8
"1861",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.95,67.85
"1862",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.975,71
"1863",2024-11-02,0,"wk inc covid hosp",2024-11-02,"33","quantile",0.99,75.5299999999999
"1864",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.01,0
"1865",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.025,0
"1866",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.05,0
"1867",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.1,13.6
"1868",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.15,24.45
"1869",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.2,31.6
"1870",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.25,38.75
"1871",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.3,48.4
"1872",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.35,56.1
"1873",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.4,61.4
"1874",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.45,68.35
"1875",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.5,76
"1876",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.55,83.65
"1877",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.6,90.6
"1878",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.65,95.9
"1879",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.7,103.6
"1880",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.75,113.25
"1881",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.8,120.4
"1882",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.85,127.55
"1883",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.9,138.4
"1884",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.95,152
"1885",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.975,161.4
"1886",2024-11-02,0,"wk inc covid hosp",2024-11-02,"34","quantile",0.99,166.68
"1887",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.01,0
"1888",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.025,0
"1889",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.05,0
"1890",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.1,0
"1891",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.15,4.45
"1892",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.2,12.4
"1893",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.25,23.75
"1894",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.3,35.5
"1895",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.35,43
"1896",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.4,50.8
"1897",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.45,58
"1898",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.5,64
"1899",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.55,70
"1900",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.6,77.2
"1901",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.65,85
"1902",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.7,92.4999999999999
"1903",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.75,104.25
"1904",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.8,115.6
"1905",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.85,123.55
"1906",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.9,132
"1907",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.95,141.85
"1908",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.975,147.85
"1909",2024-11-02,0,"wk inc covid hosp",2024-11-02,"35","quantile",0.99,149.68
"1910",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.01,21.66
"1911",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.025,24.675
"1912",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.05,41.45
"1913",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.1,54.7
"1914",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.15,66.45
"1915",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.2,68
"1916",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.25,75
"1917",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.3,81.4
"1918",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.35,84.05
"1919",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.4,89.2
"1920",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.45,94.35
"1921",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.5,98
"1922",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.55,101.65
"1923",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.6,106.8
"1924",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.65,111.95
"1925",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.7,114.6
"1926",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.75,121
"1927",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.8,128
"1928",2024-11-02,0,"wk inc covid hosp",2024-11-02,"36","quantile",0.85,129.55
